Which singer once took a bite out of a Beach Boys record during a press conference?|Shane MacGowan|Robbie Williams|Engelbert Humperdinck|James Blunt|Music|3
Who sang duett with Peter Sellers in 'Goodness Gracious Me'?|Sophia Loren|Rachel Welch|Gina Lollabrigida|Mae west|Music|3
Russell and Ron Mael were brothers in which band?|Sparks|ZZ Top|Doobie Brothers|CCR |Music|3
Steve and Muff Winwood were brothers in which band?|Spencer Davis Group|ZZ Top|Small Faces|Kinks|Music|3
Which city is not mentioned in the song 'Route 66'?|Springfield|Barstow|Oklahoma City|Kingman|Music|3
What was a Prefab Sprout album?|Steve McQueen|Paul Newman|John Wayne|Hugh Grant|Music|3
Which band was not from Liverpool?|Stone the crows|Searchers|A Flock of Seagulls|OMD|Music|3
What was the title of the first British song to reach number one in the USA?|Stranger on the shore|I want to hold your hand|Mrs. Brown, You've got a lovely daughter|House of the rising sun|Music|3
Which fruit is a Led Zeppelin song?|Tangerine|Peach|Strawberry|Blackberry|Music|3
Which actor covered the Beatles song 'Something'?|Telly Savalas|Peter Sellers|Robin Williams|Kevin Spacey|Music|3
ZZ Top once toured with an elaborate stage set that was shaped like which US state?|Texas|California|New York|Iowa|Music|3
What was the name of Sting's first solo album?|The dream of the blue turtles|The dream of the white doves|The dream of the red dolphins|The dream of the painted dragons|Music|3
Who was the first band to appear on Top Of The Pops?|The Rolling Stones|The Animals|The Zombies|The Beatles|Music|3
Who were the first band to play at the Cavern Club?|The Merseysippi|Beatles|Merseybeats|Swinging Blue Jeans|Music|3
Which city is not mentioned in the song 'Route 66'?|Tucumcari|LA|Joplin|Amarillo|Music|3
Who had a 1972 hit with 'Jackie Wilson Said'?|Van Morrison|The Animals|David Bowie|Don McLean|Music|3
Which girl was not a Beatles song?|Victoria|Michelle|Julia|Anna|Music|3
What number was not a Boy Band?|West 17|All-4-One|112|O Town|Music|3
Which pop duo were the first western band to play in The Peoples Republic of China?|Wham|Simon and Garfunkel|Chaz and Dave|Right Said Fred|Music|3
Which animal was a hit for Jefferson Airplane?|White Rabbit|White Horses |White Dove|Ride a white Swan|Music|3
What is Smokey Robinson's real name?|William Robinson|Joe Robinson|Smokey Robinson|Samuel Robinson|Music|3
Which band was fronted by a married couple?|Wings|America|ELP|Cream|Music|3
Which Beatles album featured the song "Hey Bulldog"?|Yellow Submarine|Please, Please Me|A Hard Day's Night |Abbey Road|Music|3
Which Beatles album featured the song "It's All too Much"?|Yellow Submarine|Please, Please Me|A Hard Day's Night |Abbey Road|Music|3
Which Beatles album featured the song "Only A Northern Song"?|Yellow Submarine|Please, Please Me|A Hard Day's Night |Abbey Road|Music|3
A scrum half in rugby union would traditionally wear which number on his back?|9|5|15|11|Sport|1
How many players make a rugby union team?|15|11|10|14|Sport|1
Which famous football stadium is in Barcelona?|Nou Camp|Bernabeu|Aztec|Maracana|Sport|1
In Show jumping, how many points are incurred for knocking a fence down? |4|3|5|2|Sport|2
How many yards are there between each set of stumps in cricket?|22|25|30|32|Sport|2
In what year was the first official international between Scotland and England in football?|1872|1892|1912|1922|Sport|2
Which team won the UEFA Champions League in the season 2006–07?|AC Milan|Liverpool|Chelsea|Barcelona|Sport|2
Which football club were once known as Dial Square FC?|Arsenal|Chelsea|Southampton|Sunderland|Sport|2
Which team won the UEFA Champions League in the season 2005–06?|Barcelona|Arsenal|Liverpool|AC Milan|Sport|2
England defeated which country 3-2 in extra time at the 1990 football world cup in Italy? |Cameroon  |Holland|Belguim|Germany|Sport|2
Which country did boxer Lennox Lewis represent at the Olympics?|Canada|Great Britain|USA|Russia|Sport|2
Which sport takes place at The circus tavern?|Darts|Snooker|Show Jumping|Polo|Sport|2
Which country won the Six Nations Championship in 2003?|England|Wales|France|Ireland|Sport|2
Which German football club has won the most league titles?|FC Bayern Munich|HSV Hamburg|I FC Koln|Schalke 04|Sport|2
What sport was banned in Scotland in 1457?|Golf|Football|Polo|Jousting|Sport|2
Which sport is played at The oxfordshire?|Golf|Tennis|Rugby|Cricket|Sport|2
With which sport do you associate the Scottish town of Carnoustie?|Golf|Highland Games|Rugby|Bowls|Sport|2
Olga Korbett was a superstar in which sport?|gymnastics|tennis|figure skating|weightlifting |Sport|2
Who inflicted Uruguay’s first ever defeat in the world cup finals in 1954 at the semi final stage losing 4-2?|Hungary|Brazil|England|Argentina|Sport|2
In which country was snooker invented?|India|South Africa|Canada|Australia|Sport|2
Which team won the UEFA Champions League in the season 2004–05?|Liverpool|AC Milan|Barcelona|Porto|Sport|2
Who won six consecutive Wimbledon titles in the 1980's ?|Martina Navratilova|Bjorn Borg|Jimmy Connors|Chris Evert|Sport|2
Which European Footballer of the Year was nicknamed 'The Divine Pony Tail' ?|Roberto Baggio|Bobby Charlton|Ronaldino|Zidane|Sport|2
Who won the Golden Boot at the 2002 football world cup?|Ronaldo|Larson|Vieri|Ballack|Sport|2
Which sport is the subject of the 1963 film this sporting life?|Rugby|Football|Cricket|Polo|Sport|2
In which sport is the Webb Ellis Cup awarded to the winners of the World Cup?|Rugby Union|Rugby League|Cricket|Football|Sport|2
A Dolpholina is an elegant movement in which sport?|synchronised swimming|elephant polo|water polo|diving|Sport|2
John Newcombe was a superstar in which sport?|tennis|golf|snooker|cricket  |Sport|2
Rene Lacoste was a superstar in which sport?|tennis|rugby|football|boxing|Sport|2
Which sport is played at Devonshire park?|Tennis|Football|Rugby|Cricket|Sport|2
Who were the only team to lose a World Cup Final in the 1980s?|West Germany|France|Italy|Argentina|Sport|2
Damon Hill was Formula 1 champion in 1996 in which car?|Williams-Renault|Benetton Ford|Ferrari|Lotus Ford|Sport|2
What was the name of the mascot at the 1966 football  world cup?|Willie|Wally|Wanda|Winnie|Sport|2
Which Scottish football club is nicknamed 'The Blue Brazil'?|Cowdenbeath|Clyde|Dundee United|Rangers|Sport|3
Which sport is also called 'The Roaring Game'?|Curling|Darts|Rugby|Elephant Polo|Sport|3
France and which other nation were a losing semi-finalist at the 1960 European Football Championship?|Czechoslovakia|Yugoslavia|USSR|Germany|Sport|3
Which 'pearl' was the first man to win the European Golden Boot award in 1967?|Eusebio|Dennis Law|George Best|Charlie George|Sport|3
Who is the only Nobel Prize winner to have played first class cricket?|Samuel Beckett|Albert Einstein|Jean Paul Sartre|Mother Theresa|Sport|3
Which boxer twice defeated Nigel Benn in 1996?|Steve Collins|Thulani Malinga|Roy Jones |Gerald McClellan |Sport|3
In the 2000 Sydney Olympics Paul Palmer represented Great Britain at which sport?|Swimming|Rowing|Archery|Athletics|Sport|3
What was formerly known as the 'Fairs Cities Cup'?|UEFA Cup|Davis Cup|Ryder Cup|Cup Winners Cup|Sport|3
England played its first cricket international against which country in 1859?|USA|India|Germany|Jamaica|Sport|3
How Many Oscars Did The Film Shakespeare In Love Win?|7|5|3|1|TV & Film|1
Cruella de Vil was a character in which animated film?|101 Dalmatians|Aristocats|Monsters, Inc|Shrek|TV & Film|1
Which actor played John McClane in the "Die Hard" series of movies?|Bruce Willis|Tom Cruise|Keanu Reeves|Harrison Ford|TV & Film|1
With which series of films do you associate with the phrase "Ooh, Matron"|Carry On|Alien|Back to the Future|Waynes World|TV & Film|1
On television what was Flipper?|Dolphin|Whale|Seal|Walrus|TV & Film|1
Who had a dog named K9?|Dr. Who|Worzel Gummedge|Howling Mad Murdoch|Luke Skywalker|TV & Film|1
What was John Merrick's nickname?|Elephant Man|Superman|Iron Man|Danger Man|TV & Film|1
What is Agent Mulder's first name in TV's the X-Files?|Fox|Wolf|Bunny|Weasel|TV & Film|1
What is the name of the woodworker in Pinocchio?|Geppetto|Luigi|Toni|Victorio|TV & Film|1
Which character did Bruce Willis play in the Die Hard series of movies?|John McClane|Bruce McClane|Paul McClane|Bud McClane|TV & Film|1
Who was dubbed the Elephant Man?|John Merrick|John McCririck |John McEnroe|John Martin|TV & Film|1
What was the name of Dr Who's dog?|K9|Wolf|Woof|Robodog|TV & Film|1
What was Skippy?|Kangaroo|Dolphin|Horse|Koala|TV & Film|1
Who fell head over heels in love with Anne Darrow?|King Kong|Sherlock Holmes|Spiderman|The Hulk|TV & Film|1
Who starred as the Six Million Dollar Man?|Lee Majors|Lee Minors|Major Lee|Minor Lee|TV & Film|1
In which film would you find a cat called Orion?|Men In Black|Goldfinger|Toy Story|Shrek|TV & Film|1
In friends what is Ross’ profession?|Palaeontologist|Actor|Chef|Script Writer|TV & Film|1
Nana is a character in which animated film?|Peter Pan|101 Dalmatians|The Aristocats|Winnie the Pooh|TV & Film|1
Jiminy Cricket is a character in which animated film?|Pinocchio|Dumbo|Monsters, Inc|A Bugs Life|TV & Film|1
The Blue Fairy is a character in which animated film?|Pinocchio|Cinderella|Who Framed Roger Rabbit|Peter Pan|TV & Film|1
What was the name of the blonde witch in Bewitched?|Samantha|Jeanie|Tabatha|Edna|TV & Film|1
Which mans music kills the Martians in the film Mars Attacks?|Slim Whitman|Tom Jones|Barry Manilow|James Blunt |TV & Film|1
Old Fred was the captain of which type of vessel?|Submarine|Oil Tanker|Cruise Ship|Warship|TV & Film|1
Who lives at Home Hill?|The Teletubbies|Bob the Builder|Thomas the Tank engine|Bagpuss|TV & Film|1
Kanga is a character in which Disney film?|Winnie the Pooh|Tarzan|The Jungle Book|Monsters, Inc|TV & Film|1
Roo is a character in which Disney film?|Winnie the Pooh|Finding Nemo|The Incredibles|The Lion King|TV & Film|1
How many Rambo films have been made?|4|5|3|6|TV & Film|2
How many 'Planet of the Apes' films were there?|5|6|4|7|TV & Film|2
How many Oscars did the film Ben Hur recieve?|11|7|5|15|TV & Film|2
How many Dalmatians were there in the film 101 Dalmatians?|103|102|101|104|TV & Film|2
What was the sequel to the sci-fi classic 2001 A Space Odyssey?|2010|2002|2050|3001|TV & Film|2
Dipstick was a character in which animated film?|101 Dalmatians|Monsters, Inc|Shrek|Toy Story|TV & Film|2
Pongo is a dog in which film?|101 Dalmatians|Peter Pan|Dam Busters|The Wizard Of Oz|TV & Film|2
Sergeant Tibbs is a cat in which film?|101 Dalmatians|Aristocats|Lethal Weapon|Men In Black|TV & Film|2
Which Stanley Kubrick film is based on a short story by Arthur C Clarke?|2001 A Space Odyssey|The Shining|Spartacus|Eyes Wide Shut|TV & Film|2
Dr Heywood Floyd is a character in which film?|2001   |Jurasic Park|MASH|Back to the future|TV & Film|2
Heimlich was a character in which animated film?|A Bugs Life|Aristocats|Monsters, Inc|Shrek|TV & Film|2
Princess Atta was a character in which animated film?|A Bugs Life|Aladdin|Sleeping Beauty|Aristocats|TV & Film|2
Which Stanley Kubrick film is based on a novel by Anthony Burgess?|A Clockwork Orange|The Shining|Lolita|2001 A Space Odyssey|TV & Film|2
Princess Jasmine was a character in which animated film?|Aladdin|Sleeping Beauty|Aristocats|Monsters, Inc|TV & Film|2
Tweedledee was a character in which animated film?|Alice in Wonderland|Cars|A Bugs Life|Peter Pan|TV & Film|2
In which sci-fi film would you find an android named ASH?|Alien|2010|Logans Run|Santa Claus Conquers The Martians|TV & Film|2
In which film does Dustin Hoffman play the frightened character Carl Bernstein?|All The Presidents Men|Papillon|Tootsie|Marathon Man|TV & Film|2
What kills the aliens in the film Evolution?|anti-dandruff shampoo|Underarm deodorant|toothpaste|Mouthwash|TV & Film|2
Who was the voice of Puss in Boots in 'Shrek 2'?|Antonio Banderas|Anthony Quinn|George Clooney|Bruce Willis|TV & Film|2
Duchess is a cat in which film ?|Aristocats|Lethal Weapon|101 Dalmatians|Men In Black|TV & Film|2
Frou Frou was a character in which animated film?|Aristocats|101 Dalmations|Shrek|Dumbo|TV & Film|2
Roquefort was a character in which animated film?|Aristocats|Shrek|Pinocchio|Peter Pan|TV & Film|2
Thomas O'Malley is a cat in which film?|Aristocats|Lethal Weapon|Die Hard|Dumbo|TV & Film|2
Which of the following Dallas characters returned from the dead?|B. Ewing|J. R. Ewing|F. Ewing|C. Ewing|TV & Film|2
Einstein is a dog in which film?|Back To The Future|Men In Black|The Wizard Of Oz|Chitty Chitty Bang Bang|TV & Film|2
Which Stanley Kubrick film is based on a novel by William Makepeace Thackeray?|Barry Lyndon|2001 A Space Odyssey|A Clockwork Orange|Lolita|TV & Film|2
What was the title of the last 'Planet of the Apes' film?|Battle for the Planet of the Apes|Beneath the Planet of the Apes|Escape from the Planet of the Apes|Conquest of the Planet of the Apes|TV & Film|2
Belle was a character in which animated film?|Beauty and the Beast|Aristocats|101 Dalmatians|Dumbo|TV & Film|2
Who directed the film 'Breakfast at Tiffanys'?|Blake Edwards|Alfred Hitchcock|Woody Allen|John Huston|TV & Film|2
What was the name of Rhett Butler's daughter in Gone With The Wind?|Bonnie|Lucy|Theresa|Victoria|TV & Film|2
Cheers is set in a bar called the bull and finch in which us city?|Boston|Washington DC|New York|Portland|TV & Film|2
Putney is a cat in which film?|Breakfast At Tiffany's|Men In Black|The Aristocats|Pet Semetary|TV & Film|2
Who had a guest appearance as Joey's stalker in the TV series 'Friends'?|Brooke Shields|Isabella Rossellini|Reese Witherspoon|Julia Roberts|TV & Film|2
The film The Bridge On The River Kwai takes place in which country?|Burma|China|Vietnam|Cambodia|TV & Film|2
Which worry prone film character was fluent in 6,000,000 forms of communication?|C3PO|Mavin the paranoid android|T-800|Gort|TV & Film|2
Who was the voice of Princess Fiona in 'Shrek'?|Cameron Diaz|Julie Andrews|Jodie Foster|Whoopee Goldberg|TV & Film|2
Which of the following was not a character in Disney's Pirates of the Caribbean?|Captain Bluebeard|Bootstrap Bill Turner|Davy Jones|Captain Teague|TV & Film|2
Lightning McQueen was a character in which animated film?|Cars|Who Framed Roger Rabbit|The Incredibles|Monsters, Inc|TV & Film|2
Sally Carrera was a character in which animated film?|Cars|Aristocats|Peter Pan|Who Framed Roger Rabbit|TV & Film|2
Le Chiffre was a bad guy in which Bond film?|Casino Royale|Live and Let Die|Moonraker|Licence to Kill|TV & Film|2
What was the name of Inspector Clouseau's man servant?|Cato|Giles|Wong|Hop Sing|TV & Film|2
Edison is a dog in which film?|Chitty Chitty Bang Bang|Back To The Future|Men In Black|Transformers|TV & Film|2
Drizella was a character in which animated film?|Cinderalla|101 Dalmatians|Pinocchio|Aladdin|TV & Film|2
Who directed the film 'Unforgiven'?|Clint Eastwood|Johnathan Demme|Steven Spielberg|Martin Scorsese|TV & Film|2
Sergeant Jimmy Beck was a character in which TV series?|Cracker|The Professionals|Shoestring|The Sweeney|TV & Film|2
Which Corben did Bruce Willis play in The Fifth Element?|Dallas|Rio|Calcutta|Rome|TV & Film|2
Which Bond actor tries to kill Her Majesty in the film Elizabeth?|Daniel Craig|Pearce Brosnan|Sean Connery|Roger Moore|TV & Film|2
In which film is Hans Gruber a bad guy?|Die Hard|Star Wars|Rocky Horror Picture Show|The Hulk|TV & Film|2
In which film does Peter Sellers play three different roles?|Dr Strangelove|The Pink Panther|Being There|Casino Royale|TV & Film|2
Timothy Q was a character in which animated film?|Dumbo|Alice in Wonderland|101 Dalmatians|Pinocchio|TV & Film|2
Doug Ross is a Dr. in which TV series?|E.R.|Greys Anatomy|Lost|Lost in Space|TV & Film|2
Who was the voice of the donkey in 'Shrek'?|Eddie Murphy|Morgan Freeman|Rowan Atkinson|Woody Allen|TV & Film|2
The film trainspotting is set in which city?|Edinburgh|Glasgow|Aberdeen|Dundee|TV & Film|2
Bruce was a character in which animated film?|Finding Nemo|The Little Mermaid|Shrek|Cars|TV & Film|2
Dory was a character in which animated film?|Finding Nemo|The Little Mermaid|Toy Story|Shrek|TV & Film|2
Marlin was a character in which animated film?|Finding Nemo|The Jungle Book|The Little Mermaid|A Bugs Life|TV & Film|2
Which film does not star the academy award winning actress Jessica Lange?|Fried Green Tomatoes|King Kong|Tootsie|Rob Roy|TV & Film|2
Which cartoonist created Porky Pig?|Fritz  Frelang|Max Fleischer|Walter Lanz|Gary Larson|TV & Film|2
Which cartoonist created Sylvester and Tweety Bird?|Fritz Frelang|Tex Avery|Chuck Jones|Walt Disney?|TV & Film|2
Rosa Klebb is an evil woman in which film?|From Russia with love|Love Story|Love Actually|To Sir with love|TV & Film|2
Which role was not played by Peter Sellers in the film 'Dr. Strangelove'?|Gen. Jack D Ripper|Capt Mandrake|Dr Strangelove|President Merkin Muffley|TV & Film|2
Who had a guest appearance as Dr Mitchell in the TV series 'Friends'?|George Clooney|Elliot Gould| Billy Crystal   |Jay Leno|TV & Film|2
What was the name of Drew Barrymore's character in E.T.?|Gertie|Charlie|Bertie|Dottie|TV & Film|2
What was the first Part Two film to win the Oscar?|Godfather   II|Rocky II|Die Hard II|Rambo II|TV & Film|2
Which James Bond film featured Honor Blackman?|Goldfinger|A View to a Kill|On Her Majesty's Secret Service|You Only Live Twice|TV & Film|2
Which of the following was not a character in Disney's Pocahontas?|Grandfather Willow|Wiggins|Percy|John Smith|TV & Film|2
In Star Trek, what colour is Spock's blood?|Green|Red|Black|Blue|TV & Film|2
What colour is Spock's blood?|Green|Red|Black|Blue|TV & Film|2
Which actor played the evil Nazi doctor Mengele in 'The Boys From Brazil'?|Gregory Peck|Laurence Olivier|Peter Sellers|Alec Guinness|TV & Film|2
What is the film industry name for a helper?|Grip|Gaffer|Best Boy|Wrangler|TV & Film|2
What is the name of the computer in 2001 A Space Odyssey?|HAL 9000|PAL 9000|GAL 9000|CAL 9000|TV & Film|2
Who was Olive Oyl's boyfriend before Popeye?|Ham Gravy|Hammond Eggs|Bacon Butty|Fatty Bacon|TV & Film|2
Who was the first black actress to win an Oscar?|Hattie McDaniel |Dorothy Dandridge|Ethel Waters|Angela Bassett|TV & Film|2
In which film is Kurgan a bad guy?|Highlander|Die Hard|Star Wars|Rocky Horror Picture Show|TV & Film|2
Where do the Teletubbies live?|Home Hill|Dome Hill|Comb Hill|Phone Hill|TV & Film|2
Diego was a character in which animated film?|Ice Age|Cars|Finding Nemo|The Jungle Book|TV & Film|2
Scrat is a character in which animated film?|Ice Age|Finding Nemo|The Incredibles|The Jungle Book|TV & Film|2
What is the country of origin of film star, Richard Harris?|Ireland|Wales|England|Australia|TV & Film|2
What does Hannibal Lector drink with liver?|Italian Chianti |German lager|French mineral water|Japanese Sake|TV & Film|2
Who was the voice of the Fairy Godmother in 'Shrek 2'?|Jennifer Saunders|Mike Myers|Jodie Foster|Julie Andrews|TV & Film|2
Who was the voice of Scar in 'The Lion King'?|Jeremy Irons|Bruce Willis|Clint Eastwood|Tom Hanks|TV & Film|2
Who was the voice of the King in 'Shrek 2'?|John Cleese|Clint Eastwood|Morgan Freeman|Bruce Willis|TV & Film|2
Who directed the film 'The Silence of the Lambs'?|Johnathan Demme|David Lynch|Tim Burton|James Cameron|TV & Film|2
Who was the voice of the Queen in 'Shrek 2'?|Julie Andrews|Elizebeth Taylor|Farah Fawcett|Jennifer Saunders|TV & Film|2
What was the name of the evil organisation in 'Get Smart'?|KAOS|THRUSH|SPECTRE|SMERSH|TV & Film|2
Who played Frankenstein in the 1994 film of the same name?|Kenneth Branagh|Robert De Niro|Dustin Hoffman|Gene Wilder|TV & Film|2
In which film would you find the ship named Venture? |King Kong|Master and Commander|Jaws|Mutiny on the Bounty|TV & Film|2
What nationality was Oddjob in Goldfinger?|Korean|Chinese|Japanese|Burmese|TV & Film|2
Which actor played the evil Nazi doctor in 'Marathon Man'?|Laurence Olivier|Peter Sellers|Gregory Peck|Alec Guinness|TV & Film|2
What Were Margo And Jerrys Surname In The Good Life On Tv?|Leadbetter|Good|Smith|Merryweather|TV & Film|2
Burbank is a cat in which film?|Lethal Weapon|Men In Black|Pinochio|Pet Semetary|TV & Film|2
What Sort Of Animal Was The Cartoon Character Snagglepuss?|Lion|Cat|Leopard|Tiger|TV & Film|2
In which film did Dustin Hoffman play the character Jack Crabb?|Little Big Man|The Graduate|Marathon Man|Rain Man|TV & Film|2
Mr Big was a bad guy in which Bond film?|Live and Let Die|Tomorrow Never Dies|View to a Kill|Goldfinger|TV & Film|2
In which city did Starsky and Hutch fight crime?|Los Angeles|Dallas|New York|Seattle|TV & Film|2
Jack Shepherd is a Dr. in which TV series?|Lost|Greys Anatomy|E.R.|Quincy|TV & Film|2
Zachary Smith is a Dr. in which TV series?|Lost in space|Greys Anatomy|Lost|Deep Space Nine |TV & Film|2
Alex is a character in which animated film?|Madagascar|Finding Nemo|Who Framed Roger Rabbit|The Lion King|TV & Film|2
Melman is a character in which animated film?|Madagascar|The Aristocats|Finding Nemo|A Bugs Life|TV & Film|2
Which role was not played by Peter Sellers in the film 'Dr. Strangelove'?|Major King Kong|Dr. Strangelove|President Merkin Muffley|Capt Mandrake|TV & Film|2
Which of the following was not a character in Disney's Pirates of the Caribbean?|Marcus|Jack Sparrow|Elizabeth Swann|Pintel|TV & Film|2
Tom Jones plays himself in which film?|Mars Attacks|Independance Day|E.T.|Evolution|TV & Film|2
In which French city did The French Connection II take place?|Marseille|Paris|Leon|Montreal|TV & Film|2
Frank the Pug is a dog in which film?|Men In Black|Transformers|Back To The Future|101 Dalmatians|TV & Film|2
Orion is a cat in which film?|Men In Black|The Aristocats|Breakfast At Tiffany's|Pinocchio|TV & Film|2
Who played the role of Harry Palmer in film?|Michael Caine|John Travolta|Paul Newman|Peter Sellers|TV & Film|2
Who was the voice of Shrek in 'Shrek'?|Mike Myers|Tom Hanks|Billy Connolly   |Sean Connery|TV & Film|2
Boo is a character in which animated film?|Monsters, Inc|Tarzan|The Lion King|The Jungle Book|TV & Film|2
Fungus is a character in which animated film?|Monsters, Inc|Shrek|The Jungle Book|A Bugs Life|TV & Film|2
Yeti is a character in which animated film?|Monsters, Inc|Shrek|The Jungle Book|Aladdin|TV & Film|2
Which of the following was not a character in Disney's Pocahontas?|Mooky|Flit|Chief Powhatan|Lon|TV & Film|2
Who had a guest appearance as Chandler's mother in the TV series 'Friends'?|Morgan Fairchild|Julia Roberts|Chrissie Hynde|Elizebeth Taylor|TV & Film|2
Who was Simba's father in "The Lion King"?|Mufasa|Sarabi|Scar|Timon|TV & Film|2
Who did Danger Man work for?|NATO|UNCLE|CIA|MI6|TV & Film|2
For his role in which film did Robert De Niro learn to play the saxaphone?|New York, New York|The Deer Hunter|Raging Bull |Cape Fear|TV & Film|2
What is the friendly vacuum cleaner in the 'Teletubbies' called?|Nunu|Vunu|Junu|Funu|TV & Film|2
Who was the captain of the Yellow Submarine?|Old Fred|Uncle Arthur|Admiral Halsey|Paul's Grandad|TV & Film|2
Who directed the film 'JFK'?|Oliver Stone|Kevin Costner|David Lynch|James Cameron|TV & Film|2
Which film was not directed by Stanley Kubrick?|One flew over the cuckoo's nest|The Shining|2001|Dr. Strangelove|TV & Film|2
Which land did the Blue Meanies invade?|Pepperland|Saltland|Sugarland|Vinegarland|TV & Film|2
Church is a cat in which film?|Pet Semetary|Breakfast At Tiffany's|101 Dalmatians|Men In Black|TV & Film|2
George Darling is a character in which animated film?|Peter Pan|101 Dalmatians|Who Framed Roger Rabbit|Winnie the Pooh|TV & Film|2
Nana is a dog in which film?|Peter Pan|The Wizard Of Oz|101 Dalmatians|Dam Busters|TV & Film|2
Tiger Lily is a character in which animated film?|Peter Pan|Pinocchio|Dumbo|101 Dalmatians|TV & Film|2
Figaro is a cat in which film?|Pinocchio|Peter Pan|The Wizard Of Oz|Men In Black|TV & Film|2
Foulfellow Fox is a character in which animated film?|Pinocchio|Monsters, Inc|Aristocats|Dumbo|TV & Film|2
When you wish upon a star is from which Disney film?|Pinocchio|Cinderella|Snow White|Beauty and the Beast|TV & Film|2
John Smith is a character in which animated film?|Pocahontas|Peter Pan|Tarzan|Dumbo|TV & Film|2
What was the name of Dr Doolittle's parrot?|Polynesia|Tuvalu|Nauru|Fiji|TV & Film|2
Which cartoon character starred in nearly 200 short films between 1933 and 1957?|Popeye|Mickey Mouse|Sylvester Cat|Topcat|TV & Film|2
Dominic Greene was a bad guy in which Bond film?|Quantum of Solace|From Russia with Love|The Spy who loved me|Diamonds are Forever|TV & Film|2
What was the name of the dog in The Waltons?|Reckless|Breathless|Feckless|Old Bess|TV & Film|2
Who had a guest appearance as Rachel's sister in the TV series 'Friends'?|Reese Witherspoon|Julia Roberts|Elle Macpherson|Brooke Shields|TV & Film|2
Who directed the film 'Gladiator'?|Ridley Scott|James Cameron|George Lucas|Anthony Minghella|TV & Film|2
Which Beatle is in danger of losing a finger in the film Help?|Ringo|John|Paul|George|TV & Film|2
Riff Raff is a character in which film?|Rocky Horror Picture Show|Oliver|Lock Stock and Two Smoking Barrels|Jungle Book|TV & Film|2
Who directed the Oscar winning film 'A Beautiful Mind'?|Ron Howard|Peter Jackson|Clint Eastwood|Mel Gibson|TV & Film|2
Who was the voice of Zazu the hornbill in 'The Lion King'?|Rowan Atkinson|Woody Allen|Tom Hanks|Mike Myers|TV & Film|2
Who was the voice of Prince Charming in 'Shrek 2'?|Rupert Everett|George Clooney|Johnny Depp|Bruce Willis|TV & Film|2
Ray Bolger played who in The Wizard of Oz?|Scarecrow|Tinman|Lion|Wizard|TV & Film|2
Who lived in Waratah National Park?|Skippy|ALF|Lassie|Black Beauty|TV & Film|2
Which of the following is not a character in Disney's Ratatouille?|Stefanie|Alfredo Linguini|Colette|Emile|TV & Film|2
What was Norman Bates hobby in the film Psycho?|stuffing birds|stamp collecting|collecting womens shoes|coin collecting|TV & Film|2
Kala is a character in which animated film?|Tarzan|The Jungle Book|Aladdin|101 Dalmatians|TV & Film|2
In which film do the words 'I love you' save the planet?|The Fifth Element|Independance Day|Mars Attacks|The Day the Earth Stood Still|TV & Film|2
Claude Frollo was a character in which animated film?|The Hunchback of Notre Dame|Jungle Book|Tarzan|Peter Pan|TV & Film|2
Esmeralda was a character in which animated film?|The Hunchback of Notre Dame|Aristocats|The Little Mermaid|Aladdin|TV & Film|2
Tao ia a cat in which film?|The Incredible Journey|Men In Black|Aristocats|101 Dalmatians|TV & Film|2
Bomb Voyage was a character in which animated film?|The Incredibles|Toy Story|Aladdin|Monsters, Inc|TV & Film|2
Dash was a character in which animated film?|The Incredibles|Shrek|Toy Story|Madagascar|TV & Film|2
Elastigirl was a character in which animated film?|The Incredibles|Toy Story|Shrek|Monsters, Inc|TV & Film|2
Grey Brother is a character in which animated film?|The Jungle Book|Madagascar|Tarzan|The Lion King|TV & Film|2
Kaa is a character in which animated film?|The Jungle Book|Tarzan|Madagascar|The Lion King|TV & Film|2
Shanti is a character in which animated film?|The Jungle Book|Tarzan|Madagascar|The Lion King|TV & Film|2
Shenzi is a character in which animated film?|The Lion King|The Jungle Book|The Aristocats|Madagascar|TV & Film|2
Zazu is a character in which animated film?|The Lion King|Tarzan|Aladdin|The Incredibles|TV & Film|2
Evil Manta is a character in which animated film?|The Little Mermaid|Finding Nemo|A Bugs Life|Shrek|TV & Film|2
Flotsam is a character in which animated film?|The Little Mermaid|Finding Nemo|Toy Story|Shrek|TV & Film|2
Undertow is a character in which animated film?|The Little Mermaid|Finding Nemo|Cars|101 Dalmatians|TV & Film|2
Which monster role other than Frankenstein's monster was Boris Karloff famous for?|The Mummy|The Werewolf|Dracula|The Creature from the Black Lagoon|TV & Film|2
Which Stanley Kubrick film is based on a  story by Stephan King?|The Shining|Eyes Wide Shut|The Killing|Full Metal Jacket|TV & Film|2
Jennifer Melfi is a Dr. in which TV series?|The Sopranos|E.R.|Greys Anatomy|Quincy|TV & Film|2
The line "There's no place like home" is from which film?|The Wizard of Oz|The Great Escape|Home Alone|Shrek|TV & Film|2
Toto is a dog in which film?|The Wizard Of Oz|Dam Busters|Back To The Future|Peter Pan|TV & Film|2
What was the name of the evil organisation in 'The man from UNCLE'?|THRUSH|KAOS|SMERSH|SPECTRE|TV & Film|2
Who was the voice of Woody in 'Toy Story'?|Tom Hanks|Bruce Willis|Eddie Murphy|George Clooney|TV & Film|2
What is the name of the Lt. in Star Trek Voyager?|Tom Paris|Tom Rome|Tom Washington|Tom Canberra|TV & Film|2
